Plot,Scientific_name,Elevation,Genus,Species,Species_acronimum,N.TREE,WD_g_cm3,Ht2019_m,Sum_BA_2019.m2.,Mean.LBT_mm,Mean.LA_cm2,Mean.SLA_cm2_g,Mean.LDMC_mg_g,Mean.N.por,Mean.P.por,Mean.P.mg.g,Mean.K.mg.g,Mean.Ca.mg.g,Mean.Mg.mg.g,Mean.Fe.mg.g,Mean.Na.mg.g,Mean.Al.mg.g,Mean.Cu.mg.g,Mean.Pb.mg.g,Mean.Mn.mg.g,Mean.As.mg.g
MIND_01,Hieronyma asperifolia,1277,Hieronyma,asperifolia,HIEASP,2,0.500460553,12.45013293,0.378089105,0.352538462,182.4673654,88.8299137,319.2144615,3.088333333,0.03985025,0.3985025,6.5757365,6.429203334,1.971641334,0.070928333,0.968143,1.771044,0.009914833,0.003,0.024842334,0.001
MIND_01,Huertea glandulosa,1277,Huertea,glandulosa,HUEGLA,3,0.4285,17.37874387,0.44680359,0.248398601,73.03280186,115.3490303,284.9946617,1.876112052,0.093567617,0.935676167,7.4791635,21.53535867,1.947983,0.052519833,0.071883833,0.063852,0.007636333,-0.000721333,0.010698,-5.85E-05
MIND_01,Inga 4inECPI_MIND_01,1277,Inga,4inECPI_MIND_01,ING4,1,0.578086944,12.01383114,0.094984483,0.209153846,70.20546154,130.5811538,440.1541857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIND_01,Inga multicaulis,1277,Inga,multicaulis,INGMUL,1,0.578086944,12.17076709,0.01901449,0.238142857,65.40053846,250.4960769,425.0934947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIND_01,Inga silanchensis,1277,Inga,silanchensis,INGSIL,3,0.578086944,15.49293136,0.089461564,0.189794872,60.47869231,203.5659487,419.0496606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIND_01,Miconia 1inECPI_MIND_01,1277,Miconia,1inECPI_MIND_01,MIC1,1,0.629222222,9.030840806,0.018531468,0.1681,22.113,228.0061111,230.4787542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIND_01,Nectandra acutifolia,1277,Nectandra,acutifolia,NECACU,3,0.562449275,12.78969505,0.158776093,0.160816434,101.4451705,180.2584897,351.6123289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIND_01,Nectandra purpurea,1277,Nectandra,purpurea,NECPUR,3,0.431,13.79161599,0.256675974,0.253897436,158.8419744,94.19017949,405.5209204,1.649915154,0.061573983,0.615739833,6.963837167,13.31696733,1.809248167,0.056675333,0.084716,0.168256,0.007939833,0.000360667,0.035723167,-0.000544667
MIND_01,Ocotea cf.pichinchensis,1277,Ocotea,cf.pichinchensis,OCOPIC,1,0.539081638,11.07334208,0.011122023,0.259923077,105.6913077,91.68738462,439.6080251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIND_01,Ocotea insularis,1277,Ocotea,insularis,OCOINS,3,0.539081638,10.6583799,0.394437953,0.194877289,108.0128205,98.68684448,463.6867555,2.347777778,0.105275894,1.052758937,12.50908289,17.44214878,3.176056445,0.106813667,0.139445556,0.513260556,0.011694667,0.001,0.039062889,0.001540834
MIND_01,Ocotea pacifica,1277,Ocotea,pacifica,OCOPAC,2,0.539081638,17.22053757,0.125842777,0.262724359,61.60399039,137.4685128,304.6315254,2.244615387,0.083238575,0.83238575,5.8405665,13.00071725,2.51793475,0.06910975,0.10516725,0.0905785,0.02134525,2.45E-05,0.02296775,-0.00023975
MIND_01,Palicourea guianensis,1277,Palicourea,guianensis,PALGUI,3,NA,NA,0.028063848,0.154282051,126.4589487,195.2275897,250.0920836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIND_01,Persea pseudofasciculata,1277,Persea,pseudofasciculata,PERPSE,3,0.514030303,13.31256111,0.341354462,0.257301282,281.0775705,220.3938355,360.7286778,1.611430226,0.0846165,0.846165,9.8270825,7.502784833,2.306526667,0.069572333,0.093228833,0.350592333,0.008498167,-0.000405667,0.040063833,-0.000250833
MIND_01,Roupala montana,1277,Roupala,montana,ROUMON,2,0.783333333,31.85953938,0.7705078,0.200208334,108.8344167,147.1515041,357.9336421,3.146666667,0.090642111,1.301337462,21.02057467,21.60061608,7.0557285,0.188099167,0.243466834,0.29616925,0.017127834,0.001,0.499870084,0.0013295
MIND_01,Saurauia bachybotryx,1277,Saurauia,brachybotrys,SAUBRA,1,0.4106,11.45077131,0.444350007,0.435083333,325.1914167,145.0269494,195.7403867,5.066666667,0.085839314,0.858393138,13.319871,22.332199,4.972631333,0.172171333,2.663807,0.733728333,0.01042,0.000805333,0.083573667,0.002775667
MIND_01,Saurauia brachybotrys,1277,Saurauia,brachybotrys,SAUBRA,2,0.4106,11.45077131,0.444350007,0.393576924,293.5668077,142.2953518,187.6515832,2.225,0.071810756,0.718107561,7.944353,12.37000767,2.7011335,0.1086635,0.1255345,0.128518667,0.0090195,0.001,0.030277167,0.002492334
MIND_01,Spirotheca awadendron,1277,Spirotheca,awadendron,SPIAWA,1,NA,NA,0.66645825,0.438230769,175.0533077,77.47892308,247.7536923,1.479165806,0.0495565,0.495565,7.535523,4.4279655,1.3453275,0.0242405,0.0607305,0.016477,0.0498565,6.45E-05,0.004372,2.15E-05
RIBR_01,Aegiphila alba,1640,Aegiphila,alba,AEGALB,3,0.656666667,12.66678976,0.047665029,0.242252007,215.7671153,198.1036128,171.8436672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RIBR_01,Alchornea cf.bogotensis,1640,Alchornea,cf.bogotensis,ALCBOG,2,0.408433333,17.0388338,0.084852062,0.238807693,43.24129167,134.8711923,282.2158892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RIBR_01,Alchornea triplinervia,1640,Alchornea,triplinervia,ALCTRI,3,0.466666667,8.108241876,0.083343311,0.225025641,47.60566667,160.529641,263.2499769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RIBR_01,Banara regia,1640,Banara,regia,BANREG,3,0.653833333,6.717773052,0.182744087,0.205846154,473.9131538,192.0002866,248.1207098,1.112222222,0.095244778,0.952447778,10.16792978,8.26622711,2.041292445,0.093167,0.102826333,0.082694556,0.009460667,0.001394556,0.087880222,0.001153667
RIBR_01,Eugenia cf.florida,1640,Eugenia,cf.florida,EUGFLO,3,0.722760274,11.60873433,0.203588557,0.234410256,41.59233333,115.5587606,433.02258,3.217777778,0.185111578,1.851115778,19.39968856,12.01102244,3.271234111,0.147978556,0.334752445,3.580578111,0.019338667,0.001,0.045728556,0.0018
RIBR_01,Guarea kunthiana,1640,Guarea,kunthiana,GUAKUN,3,0.616166667,7.136271204,0.030760904,0.318407925,239.6149161,107.1840117,231.8363056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RIBR_01,Hedyosmum anisodorum,1640,Hedyosmum,anisodorum,HEDANI,3,0.45,9.222867445,0.444121457,0.320615385,85.20802565,173.7150576,200.6591737,2.335555556,0.090372895,0.946738209,13.77829095,13.11050889,3.127574222,0.142956111,0.200429,3.173847111,0.013157945,0.001620333,0.068566222,0.000764056
RIBR_01,Hedyosmum cuatrecazanum,1640,Hedyosmum,cuatrecazanum,HEDCUA,3,0.45,17.84463836,0.497683253,0.452284188,80.39192521,174.8412128,176.318879,0.568888889,0.077745811,0.777458111,7.767752667,14.58279656,2.379024222,0.071592333,0.076369444,0.102191333,0.005156778,0.001404555,0.141876222,0.001297667
RIBR_01,Hedyosmum goudotianum var. goudotianum,1640,Hedyosmum,goudotianum var. goudotianum,HEDGOU,3,0.45,8.172852002,0.158538116,0.323230769,79.18607692,122.8376667,231.3456655,1.73074876,0.064839167,0.648391667,5.251552167,18.5713265,3.406288167,0.083059,0.272195833,0.092686,0.008699833,-2.65E-05,0.088541167,-3.15E-05
RIBR_01,Inga nobilis subsp. quaternata,1640,Inga,nobilis subsp. quaternata,INGNOB,3,0.56,14.52069153,0.248653133,0.268138889,112.486829,142.716865,330.3777314,5.181666667,0.070007583,0.700075833,4.186183667,3.402749167,1.3286225,0.059031,0.083939667,0.192537667,0.007893167,0.001,0.046105167,0.000887334
RIBR_01,Meriania maxima,1640,Meriania,maxima,MERMAX,3,0.49,15.29797804,0.189097174,0.294394872,264.3214667,122.0786359,280.3260573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RIBR_01,Miconia clathrantha,1640,Miconia,clathrantha,MICCLA,3,0.629222222,12.81999655,2.561715913,0.294438229,113.8668118,102.6442853,357.9158021,2.995048527,0.0596807,0.596807,3.7905605,9.994665778,1.160564167,0.102093667,0.137812333,3.496779111,0.0052705,0.00502475,0.027154222,0.000688611
RIBR_01,Miconia rivetii,1640,Miconia,rivetii,MICRIV,3,0.629222222,7.766559146,0.252903703,0.318307693,334.0688162,196.596532,201.205945,2.555555556,0.045075378,0.450753778,4.479785222,7.488930556,1.643128222,0.076694,0.091792667,3.258157889,0.007614,0.001,0.206042,0.001647334
RIBR_01,Miconia theaezans,1640,Miconia,theaezans,MICTHE,2,0.629222222,15.13936896,0.132795907,0.247653847,55.23446154,116.5135385,293.6919388,1.627886041,0.0651681,0.651681,2.2305845,12.269871,1.01165175,0.075243,0.0904505,8.80887025,0.0050905,0.00622275,0.03179225,-0.00182475
RIBR_01,Ocotea insularis,1640,Ocotea,insularis,OCOINS,3,0.539081638,12.70104487,0.306028039,0.218631868,137.1904359,109.2065129,355.1349156,1.841020719,0.073900267,0.739002667,5.090234833,6.883612833,0.777463167,0.062711333,0.071604833,0.091187333,0.010305,-0.0005175,0.031604,-0.000295
RIBR_01,Otoba gordoniifolia,1640,Otoba,gordoniifolia,OTOGOR,3,0.389027778,13.91620021,0.250483895,0.384784965,223.2861099,103.2803436,222.2576649,1.628888889,0.040054767,0.400547667,4.397951333,7.879051111,1.797127011,0.055913778,0.071657333,0.129700889,0.010012444,0.001,0.02515,0.001352111
RIBR_01,Persea pseudofasciculata,1640,Persea,pseudofasciculata,PERPSE,3,0.514030303,10.7048031,0.131188982,0.264441225,151.4800303,74.13776224,414.1943717,1.478183754,0.070023417,0.700234167,4.115805,7.202458667,0.883423167,0.0608675,0.0948555,0.098064667,0.005448,-0.000632333,0.089484167,-0.000109833
RIBR_01,Saurauia pseudostrigillosa,1640,Saurauia,pseudostrigillosa,SAUPSE,3,0.4106,9.592682115,0.190565083,0.283574359,302.9348205,172.5854046,171.4667222,0.232222222,0.056138745,0.561387445,7.478001445,9.326454,1.752165333,0.061336556,0.064820222,0.100684,0.005223333,0.001923,0.012235889,0.001255778
RIBR_01,Vismia lateriflora,1640,Vismia,lateriflora,VISLAT,3,0.493083333,11.93207895,0.239216573,0.234512821,69.67958974,134.4543846,291.9728129,1.506159186,0.08328175,0.8328175,4.088589667,13.62810667,1.240454667,0.056349,0.079608,0.061815667,0.020171,-0.000180167,0.031979333,-0.0001435
VERD_01,Axinaea macrophylla,3421,Axinaea,macrophylla,AXIMAC,3,0.551814902,8.44612269,1.077778338,0.289773893,34.12025175,108.8473797,267.4994904,2.946666667,0.0779681,0.779681,9.758072267,11.88791284,2.388335167,0.1382775,0.194820667,0.171804667,0.017944834,NA,0.071390334,0.001541
VERD_01,Escallonia paniculata,3421,Escallonia,paniculata,ESCPAN,3,0.567333333,11.22010425,0.043064952,0.392882784,16.56553846,81.60869231,337.4267445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VERD_01,Geissanthus andinus,3421,Geissanthus,andinus,GEIAND,3,0.551814902,7.587474155,1.928164269,0.455897436,23.25520513,62.28603447,308.4719902,0.691111111,0.074626189,0.746261889,12.23388022,8.114801445,1.729230111,0.091975889,0.183511667,1.557793334,0.009704222,NA,0.161253778,0.002703111
VERD_01,Hedyosmum cumbalense,3421,Hedyosmum,cumbalense,HEDCUM,3,0.45,15.97420616,0.22265174,0.391630925,20.94649883,182.1557614,138.0881648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VERD_01,Hedyosmum luteynii,3421,Hedyosmum,luteynii,HEDLUT,3,0.45,8.240800026,1.300620934,0.421801282,31.47526282,170.3642333,163.0395565,2.418888889,0.165057355,1.650573555,12.50039844,12.07283422,2.836427556,0.301425778,0.392622,3.176236889,0.011415556,0.002306,0.300659556,0.001799211
VERD_01,Miconia corymbiformis,3421,Miconia,corymbiformis,MICCOR,3,0.629222222,8.935440928,0.422032917,0.32817094,120.0571218,127.4427115,209.1048208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VERD_01,Oreopanax ecuadorensis,NA,NA,NA,NA,NA,NA,NA,0.02311741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VERD_01,Oreopanax ecuadoriensis,3421,Oreopanax,ecuadoriensis,OREECU,2,NA,NA,NA,0.396262821,255.2056667,77.78541667,275.7254796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VERD_01,Prunus huantensis,3421,Prunus,huantensis,PRUHUA,3,0.585666667,5.15598229,0.298459155,0.280538462,50.88292308,89.58992307,332.9823077,1.5255214,0.108890667,1.088906667,25.75444367,15.25311267,2.503761167,0.066914,0.123275667,0.074441833,0.006012333,0.000595333,0.334089667,-0.000215833
VERD_01,Schefflera sodiroi,3421,Schefflera,sodiroi,SCHSOD,3,0.394552976,7.695832395,0.598210291,0.461644022,78.34537962,62.13775215,342.0928415,0.658333333,0.070395784,0.703957834,5.491717334,10.32341083,2.326519167,0.111316833,0.195319667,0.1538635,0.010469667,NA,0.128246,0.002664333
VERD_01,Symplocos quitensis,3421,Symplocos,quitensis,SYMQUI,3,0.533541667,15.16285097,1.326129093,0.356865385,10.52925855,109.7885503,281.9175587,1.74,0.173773978,2.004471111,27.09797983,29.17641217,5.703154,0.307146333,0.436326889,0.407951111,0.0216995,0.000355,0.319026611,0.001459611
VERD_01,Verbesina arborea,3421,Verbesina,arborea,VERARB,4,0.551814902,4.27748908,0.148054624,0.424275641,162.8768125,151.0778269,219.6319822,2.784077934,0.1680953,1.680953,41.62904483,15.39459967,2.835787,0.181957167,3.2159785,1.799571833,0.005564333,-0.003184833,0.162616167,-0.000890833
VERD_01,Viburnum pichinchense,3421,Viburnum,pichinchense,VIBPIC,3,0.631,3.706172578,0.088856805,0.273942308,23.37191026,404.5250854,140.6257584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VERD_02,Aegiphila monticola,2932,Aegiphila,monticola,AEGMON,3,0.656666667,10.27539613,0.417004802,0.354938034,80.67196581,145.8226538,172.7492866,2.53423099,0.1670505,1.670505,23.68725017,15.55221883,3.2197665,0.1190335,0.351747333,0.267888167,0.033521,0.001214667,0.049249167,-0.0004535
VERD_02,Freziera verrucosa,2932,Freziera,verrucosa,FREVER,3,0.58,13.27323164,0.816890273,0.564314103,74.60940812,59.4263278,290.8707939,0.725555556,0.091934262,0.919342622,12.00723562,8.788200367,2.432400811,0.122829322,0.1374746,0.512488586,0.016455778,NA,0.054997333,0.00072
VERD_02,Hedyosmum anisodorum,2932,Hedyosmum,anisodorum,HEDANI,3,0.45,10.12137696,0.257911404,0.341769231,65.60510257,175.7237692,163.3123559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VERD_02,Hedyosmum luteynii,2932,Hedyosmum,luteynii,HEDLUT,3,0.45,12.74106118,0.847509807,0.388797203,44.70208858,173.0733168,179.5159313,3.378333334,0.486479334,4.864793334,37.88352267,41.37878334,6.5577625,0.412446167,0.680151833,0.7903675,0.057155333,3.13E-05,0.127449834,0.003607
VERD_02,Miconia theaezans,2932,Miconia,theaezans,MICTHE,3,0.629222222,13.09577239,0.800485661,0.230382051,44.70458461,174.3467864,237.6079224,0.515555556,0.066193289,0.745256333,10.90369189,7.286045389,2.546176778,0.083533667,0.262229389,0.379020667,0.005930056,0.000434,0.1338855,0.001396444
VERD_02,Oreopanax palamophyllus,2932,Oreopanax,palamophyllus,OREPAL,4,0.52,10.38089451,0.282916126,0.334434524,264.7979048,69.92404663,377.7959752,1.64,0.037131033,0.371310333,5.675,5.491333333,2.712051667,0.084053,0.124669333,0.060819667,0.010900667,NA,0.022768667,0.001909667
VERD_02,Palicourea amethystina,2932,Palicourea,amethystina,PALAME,3,0.55,10.17442461,0.0479839,0.25248718,35.01448718,401.1264616,126.3133242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VERD_02,Saurauia tomentosa,2932,Saurauia,tomentosa,SAUTOM,4,0.4106,11.98905825,1.918019284,0.424282738,187.1006191,138.3211636,149.0769947,1.664444445,0.137524689,1.375246889,18.72205755,11.11911555,3.600090111,0.135544556,0.209808222,0.323264444,0.012604222,0.001946834,0.046225778,0.002367333
VERD_02,Turpinia occidentalis,2932,Turpinia,occidentalis,TUROCC,3,0.335,11.60817223,0.244321661,0.310275641,38.97712607,100.3322735,282.3692935,1.824327543,0.081404483,0.814044833,10.85550583,24.0271615,3.450314833,0.038202167,0.109651667,0.525928833,0.004498667,0.000619167,0.016191667,-0.000101
VERD_02,Verbesina lloensis,2932,Verbesina,lloensis,VERLLO,3,0.522423881,9.669941822,0.215228941,0.285679779,188.6390915,310.9381448,78.97036697,2.886091275,0.18586755,1.8586755,24.233091,19.61650667,3.724449833,0.143303833,0.124115667,2.948923,0.008895833,0.001289333,0.290870833,-0.0008515
VERD_02,Weinmannia pinnata,2932,Weinmannia,pinnata,WEIPIN,3,0.611854167,11.9309341,0.433232696,0.220358974,32.82869231,465.2965086,399.5193203,1.872629888,0.102060683,1.020606833,6.935547,5.2415875,2.060676167,0.097328,0.3748145,0.202506,0.010033333,-0.000334667,0.1201245,-0.0004645
VERD_03,Axinaea macrophylla,3109,Axinaea,macrophylla,AXIMAC,3,0.525498386,9.237250396,0.230288167,0.332166667,24.1855641,78.00798858,346.6672315,2.223333334,0.198859517,1.988595167,17.32227967,40.96596467,5.095009334,0.422240833,0.486129834,30.27801333,0.015584167,NA,0.748197167,0.000419
VERD_03,Freziera canescens,3109,Freziera,canescens,FRECAN,3,0.58,13.6833457,0.820610705,0.500358974,46.59905128,50.88689744,332.799641,1.073829665,0.035019533,0.350195333,3.6789475,3.290069333,1.023419167,0.0278925,0.050221167,0.35011,0.002857333,-0.00056,0.030315333,-6.12E-05
VERD_03,Hedyosmum luteynii,3109,Hedyosmum,luteynii,HEDLUT,3,0.45,11.43877806,3.077193933,0.445734615,38.44448803,123.032837,197.8086212,1.242956537,0.056410639,0.564106389,6.307696056,14.39030828,2.833926278,0.064430278,0.200205056,1.682429222,0.012571444,5.93E-05,0.081106222,0.00012575
VERD_03,Ilex andicola,3109,Ilex,andicola,ILEAND,3,0.5627,9.426420047,0.205366698,0.223025641,4.246923077,127.9924872,420.5635531,1.701965047,0.081820283,0.818202833,6.996673333,5.4130055,2.7260915,0.085905,0.212648667,0.142114833,0.0066305,-0.000339167,0.135391833,-0.000423
VERD_03,Miconia theaezans,3109,Miconia,theaezans,MICTHE,4,0.629222222,NA,0.297782927,0.274331197,23.55437981,168.6847158,194.339883,2.268333334,0.112189867,1.121898667,11.51365867,9.763738502,2.128140667,0.149748,0.232702334,0.255511167,0.011326,0.000206333,0.130465,0.00136
VERD_03,Ocotea 1inECPI_VERD_03,3109,Ocotea,1inECPI_VERD_03,OCO1,3,0.539081638,7.509082475,0.080603058,0.329333333,46.73492308,112.0649744,364.4809521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VERD_03,Palicourea amethystina,3109,Palicourea,amethystina,PALAME,3,0.55,6.614955331,0.155802577,0.307269231,31.89997436,170.0713846,184.6004349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VERD_03,Saurauia tomentosa,3109,Saurauia,tomentosa,SAUTOM,3,0.4106,9.746176292,1.597265031,0.538589743,314.1421026,99.54247284,138.731434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VERD_03,Tournefortia fuliginosa,3109,Tournefortia,fuliginosa,TOUFUL,3,0.47,8.398300125,0.189865293,0.458692308,56.24210257,130.6581538,271.2626958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VERD_03,Viburnum triphyllum,3109,Viburnum,triphyllum,VIBTRI,3,0.631,7.210557338,0.10839594,0.236461111,31.76583889,209.7535772,212.2058834,4.045,0.310801184,3.108011834,18.62154434,14.78904117,2.811454833,0.197245667,0.324462167,0.258750333,0.021154,0.001304,0.1555365,0.003041
VERD_03,Weinmannia pinnata,3109,Weinmannia,pinnata,WEIPIN,3,0.611854167,10.86333685,0.53179074,0.228071225,14.27072756,137.1443526,336.8224038,1.590338629,0.06976795,0.6976795,4.900671167,7.372762667,3.4645595,0.056909333,2.0235345,0.2798675,0.005587333,-0.000229833,0.113904833,-0.000373333
YANA_01,Axinaea macrophylla,3507,Axinaea,macrophylla,AXIMAC,3,0.590531064,12.64841117,1.163737028,0.299128205,34.86389744,108.2089487,270.0368802,2.457870607,0.2023594,2.023594,39.199708,18.4165225,3.10563575,0.15477025,0.77435475,5.23983025,0.00615875,0.003076,0.3705805,-0.001199
YANA_01,Brachyotum gleasonii,3507,Brachyotum,gleasonii,BRAGLE,3,0.590531064,9.763361753,0.101390189,0.349747863,10.50994658,198.2638102,179.598597,1.21,0.088518417,1.32777625,9.956918,18.0223755,2.54500325,0.160563,1.380102,9.18284475,0.006812,0.0017545,0.105013,0.004337
YANA_01,Hedyosmum cumbalense,3507,Hedyosmum,cumbalense,HEDCUM,3,0.45,10.82230345,0.204044087,0.395282051,10.18492308,184.6512679,155.2957746,1.36,0.1453742,1.453742,19.69462867,14.739338,4.62709,0.187973333,0.237683667,8.375332333,0.013407333,NA,0.930121333,0.002156
YANA_01,Miconia bracteolata,3507,Miconia,bracteolata,MICBRA,3,0.629222222,15.05585593,4.357581433,0.409692308,14.19672436,94.82242557,240.5809677,1.403888889,0.306884611,3.068846111,40.48199489,31.06536389,4.873013556,0.192017778,0.231946667,10.79659478,0.012006678,0.000985,0.104664445,0.001040167
YANA_01,Miconia corymbiformis,3507,Miconia,corymbiformis,MICCOR,3,0.629222222,10.94250438,2.222456108,0.385492063,157.4016068,89.66120143,243.1530601,1.98041512,0.151175009,1.511750084,20.21793992,7.100374084,2.599364334,0.09530975,0.159134834,1.862778834,0.0147835,0.001631,0.238706917,0.00030375
YANA_01,Solanum hypaleurotrichum,3507,Solanum,hypaleurotrichum,SOLHYP,3,0.411857143,9.93264644,0.128359978,0.26227381,141.5025833,187.5713893,140.9721931,3.086666667,0.116897055,1.323471611,11.91693528,9.750208111,2.903023889,0.160570722,0.190934944,0.219565556,0.011311611,0.001,0.056188667,0.001
YANA_01,Verbesina arborea,3507,Verbesina,arborea,VERARB,4,0.590531064,11.35563604,0.236078907,0.432985234,118.3668932,160.7431729,169.1106773,2.455555556,0.153211344,1.532113444,16.06390444,16.319321,3.330239333,0.273973444,0.255446222,5.677559,0.020777778,0.001876167,0.111910778,0.000894834
